Episode,Average Discounted Return,Standard Error
2019,-203,1.44809
2024,-202.12,1.43803
2029,-202.32,1.47319
2034,-202.09,1.45381
2039,-204.37,1.84832
2044,-208.76,2.26663
2049,-204.82,1.92734
2054,-204.64,2.2782
2059,-205.66,1.97183
2064,-205.93,2.11871
2069,-208.47,2.64065
2074,-203.9,1.73546
2079,-210.13,2.62523
2084,-203.23,1.62641
2089,-204.2,1.7494
2094,-205.81,2.07261
2099,-204.06,2.06749
2104,-205.79,2.21461
2109,-207.47,2.24987
2114,-209.3,2.50145
2119,-202.8,1.78631
2124,-204.23,1.88716
2129,-203.37,1.44716
2134,-202.64,1.66373
2139,-204.37,1.7158
2144,-205.39,1.97335
2149,-208.25,2.47869
2154,-203.43,1.27796
2159,-207.63,2.15241
2164,-204.97,2.06067
2169,-209.67,2.15027
2174,-205.39,2.1644
2179,-207.83,2.22084
2184,-206.12,2.0887
2189,-206.78,2.21074
2194,-207.73,2.43364
2199,-206.99,2.19336
2204,-202.36,1.58653
2209,-207.01,2.15193
2214,-206.7,2.29133
2219,-208.7,2.35125
2224,-204.02,1.80331
2229,-208.38,2.42798
2234,-207.87,2.05439
2239,-208.81,2.36817
2244,-210.33,2.35865
2249,-208.5,2.39914
2254,-207.93,2.26204
2259,-205.71,2.32076
2264,-209.27,2.58046
2269,-207.75,2.40792
2274,-208.62,2.25092
2279,-210.45,2.60793
2284,-212.58,2.75667
2289,-211.04,2.6959
2294,-211.52,2.61926
2299,-208.54,2.29732
2304,-208.49,2.42543
2309,-214.41,3.26355
2314,-209.7,2.49855
2319,-208.7,2.30268
2324,-208.82,2.55392
2329,-209.16,2.54188
2334,-211.06,2.66674
2339,-214.74,2.95025
2344,-209.11,2.47504
2349,-217.22,3.30951
2354,-208.98,2.27769
2359,-209.44,2.31221
2364,-212.08,2.73941
2369,-213.55,2.9362
2374,-211.96,2.70106
2379,-214.03,3.02523
2384,-211.04,3.01219
2389,-210.72,2.24895
2394,-216.8,3.28086
2399,-211.96,2.46658
2404,-213.28,2.73016
2409,-214.01,2.872
2414,-213.82,2.82533
2419,-207.06,2.33376
2424,-209.57,2.30841
2429,-215.5,3.00671
2434,-215.41,3.02548
2439,-217.27,2.87078
2444,-218.29,3.05016
2449,-218.16,3.33363
2454,-217.95,3.15618
2459,-213.47,3.02693
2464,-215.69,2.90171
2469,-213.54,2.78754
2474,-210.67,2.24787
2479,-219.71,3.24851
2484,-212.91,2.59074
2489,-211.29,2.42734
2494,-210.51,2.35953
2499,-220.18,3.11365
2504,-219.36,3.19142
2509,-213.57,2.71796
2514,-219.99,2.96959
2519,-213.8,2.84569
2524,-219.23,3.15184
2529,-221.03,3.23964
2534,-215.51,2.79381
2539,-215.81,3.06626
2544,-218.18,3.21924
2549,-216.18,2.99317
2554,-221.49,3.23324
2559,-218.49,3.2151
2564,-217.16,3.11668
2569,-222.36,3.31768
2574,-220.92,3.21454
2579,-214.41,2.6261
2584,-216.26,2.8428
2589,-215.77,2.83056
2594,-215.43,2.85053
2599,-222.44,3.48551
2604,-214.68,2.83872
2609,-219.31,3.0152
2614,-223.27,3.2968
2619,-217.83,2.92813
2624,-216,2.71122
2629,-218.02,2.76876
2634,-223.64,3.38041
2639,-223.21,3.37747
2644,-219.54,2.77821
2649,-221.64,2.95562
2654,-219.21,2.78032
2659,-218.12,2.82594
2664,-225.01,3.37176
2669,-224.54,3.29181
2674,-213.33,2.62255
2679,-220.05,2.90973
2684,-224.12,3.13985
2689,-219.88,2.91836
2694,-216.14,2.78959
2699,-220.72,2.90719
2704,-221.48,2.92545
2709,-221.74,2.9054
2714,-217.56,2.73246
2719,-219.61,2.72874
2724,-222.38,3.21646
2729,-222.04,3.01853
2734,-221.24,3.18088
2739,-224.69,3.01741
2744,-229.8,3.36563
2749,-219.7,2.92684
2754,-219.79,2.95332
2759,-225.38,3.00669
2764,-225.16,3.51145
2769,-226.16,3.44215
2774,-222.85,3.09517
2779,-228.55,3.40022
2784,-220.92,3.13535
2789,-220.84,3.08816
2794,-222.09,2.92775
2799,-228.28,3.20921
2804,-218,2.97012
2809,-222.76,2.99259
2814,-222.25,3.24767
2819,-222.36,3.26486
2824,-224.87,3.21467
2829,-219.89,2.88885
2834,-223.95,3.22322
2839,-221.63,2.97334
2844,-226.07,3.14264
2849,-225.2,3.18399
2854,-221.76,2.89203
2859,-221.45,3.00932
2864,-225.79,3.04844
2869,-224.68,3.34446
2874,-223,2.97467
2879,-223.8,3.18396
2884,-229.31,3.42394
2889,-224.59,3.17907
2894,-229.14,3.30286
2899,-223.19,3.10996
2904,-225.51,3.29252
2909,-222.93,3.31282
2914,-226.03,3.17635
2919,-228.47,3.255
2924,-225.49,3.1746
2929,-223.36,3.19654
2934,-223.57,3.17415
2939,-224.62,3.04079
2944,-227.22,3.57049
2949,-224.07,2.9383
2954,-226.92,3.5526
2959,-226.83,3.13185
2964,-224.5,3.53441
2969,-227.06,3.25852
2974,-230.39,3.53139
2979,-230.17,3.35358
2984,-218.5,2.97523
2989,-223.36,3.05979
2994,-227.1,3.28555
2999,-233.97,3.72761
3004,-225.59,3.08349
3009,-221.94,2.94264
3014,-226.33,3.1902
3019,-227.77,3.51099
3024,-230.63,3.67068
3029,-228.37,3.37614
3034,-227.97,3.25295
3039,-229.49,3.39758
3044,-225.74,2.9548
3049,-228.6,3.32347
3054,-229.4,3.41124
3059,-225.53,3.42396
3064,-235.3,3.74
3069,-226.54,3.143
3074,-228.04,3.26614
3079,-224.63,3.06975
3084,-228.69,3.44579
3089,-235.93,3.44941
3094,-236.92,3.543
3099,-226.57,3.29224
3104,-227.98,3.34709
3109,-231.22,3.26557
3114,-233.48,3.46785
3119,-230.32,3.21128
3124,-229.68,3.3476
3129,-226.29,3.15938
3134,-232.89,3.37342
3139,-227.69,3.17588
3144,-227.45,3.56133
3149,-228.21,3.3993
3154,-228.47,3.48363
3159,-226.26,3.11885
3164,-223.57,3.13112
3169,-229.03,3.32667
3174,-228.35,3.28096
3179,-229.02,3.3155
3184,-227.79,3.26964
3189,-233.08,3.43187
3194,-227.99,3.10788
3199,-230.69,3.67502
3204,-225.91,3.17986
3209,-235.74,3.51213
3214,-227.35,3.3381
3219,-231.74,3.48125
3224,-234.17,3.47871
3229,-231.58,3.36939
3234,-228.22,3.00574
3239,-237.47,3.76618
3244,-237.8,3.51861
3249,-226.98,3.39489
3254,-228.48,3.38886
3259,-232.27,3.39301
3264,-231.92,3.52204
3269,-221.16,2.89513
3274,-228.18,3.41045
3279,-233.45,3.47654
3284,-227.68,3.75061
3289,-234.01,3.69836
3294,-234.28,3.64143
3299,-230.08,3.17623
3304,-235.2,3.554
3309,-231.02,3.25561
3314,-232.83,3.71973
3319,-230.78,3.20087
3324,-230.87,3.46852
3329,-232.91,3.33006
3334,-232.76,3.32132
3339,-226.11,2.93102
3344,-230.44,3.10868
3349,-232.23,3.28221
3354,-231.06,3.41842
3359,-231.6,3.30418
3364,-229.54,3.28226
3369,-228.22,3.11982
3374,-224.1,3.35079
3379,-232.63,3.66729
3384,-233.85,3.54544
3389,-235.15,3.52192
3394,-230.71,3.12912
3399,-237.32,3.65637
3404,-231.57,3.20713
3409,-236.33,3.44949
3414,-230.81,3.21391
3419,-234.87,3.64236
3424,-228.73,3.27306
3429,-239.35,3.42659
3434,-227.08,3.14166
3439,-232.01,3.24661
3444,-228.53,2.90602
3449,-235.08,3.73514
3454,-230.02,3.22709
3459,-236.27,3.60944
3464,-231.7,3.6466
3469,-234.24,3.44721
3474,-233.94,3.59817
3479,-231.24,3.5936
3484,-235.69,3.37306
3489,-234.36,3.42624
3494,-230.28,3.12323
3499,-235.67,3.80165
3504,-233.89,3.44583
3509,-231.92,3.35826
3514,-229.73,3.19266
3519,-229.89,3.14479
3524,-229.32,3.66096
3529,-238.18,3.39281
3534,-233.47,3.3831
3539,-230.2,3.45397
3544,-235.58,3.72857
3549,-230.92,3.51104
3554,-232.87,3.52023
3559,-230.25,3.47651
3564,-232.22,3.24687
3569,-234.71,3.65401
3574,-236.66,3.78258
3579,-230,3.26611
3584,-233.4,3.5499
3589,-237.53,3.44502
3594,-238.92,3.77366
3599,-238.74,3.89404
3604,-231.88,3.419
3609,-238.08,3.39211
3614,-239.26,3.8654
3619,-234.66,3.4392
3624,-236.18,3.54182
3629,-236.68,3.53973
3634,-233.52,3.49012
3639,-238.05,3.54809
3644,-233.53,3.58534
3649,-234.12,3.49855
3654,-234.54,3.62401
3659,-236.32,3.50347
3664,-239.07,3.92956
3669,-232.78,3.47507
3674,-241.06,3.64023
3679,-239.87,3.76361
3684,-234.24,3.5492
3689,-234.46,3.66086
3694,-233.32,3.59739
3699,-232.73,3.4342
3704,-239.62,3.76013
3709,-234.46,3.2621
3714,-241.46,3.93737
3719,-236.41,3.47679
3724,-237.38,3.5919
3729,-232.51,3.47108
3734,-233.53,3.40399
3739,-242.28,3.44536
3744,-248.15,3.85362
3749,-237.42,3.46589
3754,-239.04,3.52122
3759,-235.59,3.40285
3764,-240.47,3.39856
